#CHR	start	end	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
13	102644785	102645295	0.094922833083479	0.0513475689197239	0.0938701608331658	0.0681796303891856	0.0493832604628553	0.0763819327941072
13	102665183	102665700	0.0470620397996402	-0.00460968675601165	0.00893657364087954	0.0434447294091834	0.0370472766410584	0.0579113839243185
13	102689847	102689977	0.0551160282376857	0.0286106282052315	0.149081121928858	0.205578219785868	0.17414048614414	0.25683823551656
13	102693167	102693684	0.0756455202155888	-0.000832622556658683	0.043966370172435	0.0780396977286637	0.0103948680955506	0.0655526460236549
13	102700249	102700379	-0.0725599063502313	-0.060159503962839	-0.244076505103588	-0.117506183871906	-0.267035721143767	-0.203194849765816
13	102723569	102723699	-0.326017256885532	0.230763876008924	-0.0356608920489086	0.88006605619211	0.107184479990272	0.546256349136322
13	102744862	102745362	-0.00431462209902067	-0.0585216404206942	-0.00658205259340484	-0.00881044188039437	-0.0456605257714211	-0.0330401417839108
13	103696182	103696688	-0.110037533036708	-0.103167521931777	-0.101489402565543	-0.0379359419487815	-0.071889380170145	-0.0746007937812145
13	103703344	103703848	-0.0904932458321473	0.0636722696868183	-0.0366891574711995	0.0789087943225076	0.07077241600268	0.0898525342609475
13	103710174	103710680	-0.061102232854811	-0.0529785228117502	0.0356635958751583	-0.0509167457574703	0.04292842864977	-0.0494507098277513
13	103751352	103751853	-0.177247639012283	0.0970023254919885	-0.046962408166654	0.133088841586912	-0.0322290580211121	0.0771895923914951
13	103773933	103774882	0.230458554315773	0.0527958757522595	0.145568722086848	-0.00959515395796243	0.033219320418863	0.0204509579020622
13	103780224	103780724	-0.0572924528124331	-0.0154575686920713	-0.0218291004139933	0.050101546420248	0.025244513209529	0.0561089252655759
13	103877471	103877601	-0.0742189009736329	-0.0867327497423658	0.153359355425279	0.0526203672778945	0.119240940893953	0.0733276068662153
13	103920221	103920740	0.208164677159371	-0.0223457252563474	0.0322911815392093	-0.140789882496655	-0.00355534787427085	-0.104356274380687
13	103921029	103921181	0.397026805616847	0.0523206006249721	0.0212970623593523	-0.0542078503738109	-0.0556913750995589	-0.00914222754177557
13	104178456	104179036	0.0559421258826691	-0.0327990723398907	-0.000565128134452242	-0.0285825691244142	-0.0237259239729268	-0.0168135615216463
13	104195860	104195985	-0.297192536249238	0.196007705875755	0.216944218530158	0.435292243308287	0.115499335363606	0.342144539016083
13	104274694	104275194	-0.031739698075018	0.0627337521421925	0.142677389453079	0.370732678791293	0.170676418033525	0.210401168494094
13	104285046	104285178	-0.0485419426010793	0.05822496065963	-0.0416874610050722	0.338762903711956	0.145094494669101	0.281755715082236
13	104286744	104287282	0.113243371890768	-0.035553245780379	-0.0106905403043066	-0.0622568862473338	-0.0332380579669113	-0.0440321716163554
13	104288561	104288691	0.091038046189485	0.135514520498976	0.109632272809885	0.0167679744732823	-0.0270660869338765	0.0260391142848942
13	104295605	104295713	-0.0407730800687602	0.0230956333828392	0.0539252384063269	0.255786499231409	-0.0466240348367926	0.156797638271889
13	104398040	104398170	-0.137763908897998	-0.146883670438809	0.0132282918618625	0.0196820108284122	0.217415575027994	0.0468860627348459
13	104805822	104805963	-0.0489367713595285	0.0106148387250063	0.195181688827696	0.347255538813233	0.108902884157989	0.302327832107402
13	104816805	104817415	0.160001872018233	-0.0376275248279718	0.0831687481239679	-0.0550068888538771	0.0183585059341429	-0.0374218960389562
13	106813155	106813655	0.158806337808492	0.16423691284973	0.150435487452602	0.154714331514093	0.0594986450350377	0.141674119247597
13	106836079	106836662	-0.113107612924398	-0.0481202958131344	0.0190528855423109	0.125858227320298	0.03289092680263	0.07960820377483
13	106876413	106876547	-0.349690883740482	0.126940984043806	-0.123262733031569	-0.023646828833786	-0.059846093643094	-0.0512392849602942
13	106918629	106919123	-0.217707629652901	0.0959118272181886	0.0463872853338158	0.547400550868426	0.18740579177648	0.429052617380981
13	106929977	106930107	0.141051060138283	-0.159971021321498	0.239102297860157	-0.0730508240053059	0.130838334676931	-0.00135853689498434
13	106936677	106937207	0.0368002076945508	-0.0474839898275179	-0.0204208877459976	-0.0510661257373163	-0.0277827099668287	-0.0404864242448618
13	106946794	106947378	0.0694334971165281	0.0567587088601749	0.0574883541901521	0.0223606129340271	0.028704037342831	0.0300743937639888
13	107825303	107825433	0.0480481842843735	0.035534000259831	-0.0457769895365422	0.0521561122377024	0.0137016736714558	-0.0111692785891394
13	107831194	107831710	0.0477119762694336	-0.0138170912797132	-0.0711408907071583	-0.0728549999152862	-0.0895098958250552	-0.0657215067761926
13	107838155	107838312	0.0270381692405042	0.2460622536341	-0.0521940616707609	0.120473531128134	-0.070101970889397	0.0592165543415256
13	107856891	107857391	-0.121681139034688	-0.05239620888684	-0.0558867522272494	0.0136330071034971	-0.038124573260393	-0.0297990634391706
13	107889898	107890582	0.11566925883353	-0.0208009239529559	0.0177159643300465	-0.032550704138422	-0.022089726319695	-0.0190257004898775
13	108158394	108158956	0.064874996724894	0.0316264004420874	0.0153119661524956	-0.0216872023871873	-0.0151248847466578	-0.0232425451715862
13	108191271	108191771	0.00273931455652203	-0.0350789318586299	0.0525985271228305	-0.00364780891443894	-0.0495555065569271	-0.0257891677806318
13	108204938	108205094	-0.199360057863902	0.00317374326562126	0.0233391226573818	0.0354474515398676	-0.0150457638625796	0.0115819630141649
13	108212273	108212794	0.165253183963485	0.0502353115512735	0.0267674611001326	-0.0642210669697392	0.00656563132835823	-0.0617261462032267
13	108213278	108213408	-0.0835370622197186	-0.0413393234222617	0.0351510021111034	0.131243216544312	0.0610500222336924	0.12285941859876
13	108214078	108214650	0.273762190982741	0.0217596093360271	0.196248129932773	0.0109778285177576	0.0904424244237455	0.0611400871003547
13	108276669	108276799	0.0472705102096481	0.097007789124251	0.140110574876823	0.193724134440749	0.103710678095195	0.16600362285071
13	108297434	108298023	0.0188682916098454	-0.0271110636975659	-0.0369154807996121	-0.04797188233361	0.0050310052510782	-0.0621599490371748
13	108316040	108316565	0.0816073724334396	-0.0113744943428395	-0.00832625477866928	-0.0614315447717406	-0.0418544517868072	-0.0529215176650227
13	108329712	108330212	0.0133458874894963	0.01511676180425	0.17198851984415	0.124951976085376	0.0200542609692175	0.115504444257858
13	108341702	108341832	-0.0434378266441215	0.0105482951736039	-0.000687968072532822	0.0505742279413032	0.224915050494678	0.0793362105895558
13	108390673	108390814	-0.0568926337895049	-0.00260310529876675	-0.0529313806425595	0.0710081011534701	-0.0238750845417576	0.032033229925774
13	108453230	108453361	-0.105647188278182	0.472302914479683	-0.225071984734208	0.507861607253227	-0.0881234310197976	0.212039021662529
13	108511422	108512441	0.0938319849789443	-0.0213474249479978	0.00687326890865464	0.0488049239608131	0.0655648763994107	0.0385571214117598
13	108564483	108564639	0.11812307645229	-0.185501530938913	0.350777429888318	0.0965390994601674	0.0348423967537022	0.139383521686918
13	108615626	108615756	-0.0543353196891866	-0.109912306086671	0.420324480818206	0.134747703666834	0.0321842426379442	0.119777636047599
13	108667015	108667538	-0.116476781152292	-0.0684329441317347	-0.0547081981581545	0.0367270174553386	-0.052978456716881	0.00991329676554535
13	108675566	108675722	-0.0522481922331619	-0.115576724357647	-0.0590578479656251	0.281240650842992	0.171544660738083	0.241722324735146
13	108686501	108686631	-0.0826871140580346	0.233279225215353	-0.0721753351561602	0.00624311800179304	-0.111179819455034	-0.042570184973462
13	108686725	108687262	-0.0479562024755739	-0.0189691759244792	-0.0173613591324579	0.0426149413481271	-0.0256234502259165	0.024370243922517
13	108722377	108722509	0.0989187191128956	0.0168695828662216	0.00452365316097619	0.0535753724570322	0.118103735340875	0.0343338700088097
13	108775001	108775501	-0.0694471921039014	0.0918981715041519	0.0544606744198492	0.137227762659675	0.0904904293290991	0.123823288580639
13	108881922	108882422	-0.0948931412799267	0.27078173028604	-0.0809185119939224	0.0777310092695016	0.0325005226277227	0.044320436918031
13	108914762	108914892	0.0685834936834897	0.0409352614983133	-0.0344013575919442	0.020526347039279	-0.0206348506840825	0.0133752079428987
13	108956197	108956353	-0.217853889191499	-0.0345468170818502	-0.0490228105246129	-0.023208263922763	-0.0227014690043636	-0.0358200050111235
13	109147107	109147237	0.0457284664998912	-0.0657429761462084	-0.0460519091641062	0.0954771398709045	0.157772215544699	0.115296872098229
13	109210456	109210676	-0.182068717160126	0.0346730099470846	0.00558809693759172	0.00263821380752646	-0.0783721168428748	-0.0283500630560667
13	109213108	109213247	-0.325499096199619	-0.12933121275484	-0.0684245751466316	0.451803605864173	0.0738944287681985	0.346424271272724
13	109229288	109229447	-0.0699328825154312	0.0189926682146762	-0.021467838600593	0.195025779622731	0.0570444660687131	0.163376331545825
13	109230388	109230588	0.0815292814801152	0.00937225967684277	0.00586065485878991	-0.00884187183200533	0.0211984230684389	0.0124373004084622
13	109239191	109239711	0.00445535895986305	-0.12234635981428	-0.0986628964084625	-0.121896993509463	-0.0878791491991844	-0.127047190064391
13	109260242	109260385	0.120373253479108	-0.0875860652046306	-0.0438342437035202	-0.172763376503987	0.0158637998966472	-0.123948759108032
13	109261527	109262195	-0.101795662957318	0.0133009557413565	-0.000210760016190263	0.107078133692696	0.0145027061012605	0.0839222688925672
13	109277568	109278174	-0.0520829737945722	-0.126439990603854	-0.0741706918066933	-0.1336984156726	-0.125490984869902	-0.148458938160883
13	109298785	109299354	0.0566905641828473	0.0164074598702808	0.0518390689595968	0.0568920857845762	0.044532618175865	0.0673806774169652
13	109342104	109342234	-0.0926439365754407	0.0570942421478696	0.0479193893427073	0.0682849407217449	0.0648138371399648	0.0720570489418399
13	109343536	109344036	0.0732553623095909	0.052047737346863	0.0644157659117372	0.0168574105634314	0.0272061600204558	0.019535326740488
13	109345329	109345471	-0.0127062537771568	0.14249787583383	-0.0236518490883348	0.248578193085223	-0.00111320235722926	0.171476714898729
13	109350974	109351476	0.0323506428990693	0.0547785623118572	0.0622448026351383	0.200557830444269	0.0648475382082309	0.167236833265673
13	109356386	109356516	-0.267716267071072	0.187203132816615	0.0286965631992285	0.25614472265507	0.244303015638161	0.215527835346971
13	109440301	109440809	0.0713074552635929	0.0385462611503761	0.0632680188070931	0.0195438691876856	0.053167381173704	0.036918098410352
13	109440916	109441092	0.0393313762266669	0.0761777705558347	-0.0231406109642565	-0.0849433166303164	-0.088190529984949	-0.0987916728039547
13	109446070	109446567	-0.0998045786247923	-0.0953052997545725	-0.0914097916934734	0.121166668308455	-0.0404110849619921	0.0680293643354284
13	109446845	109447047	0.00408866177723091	0.0706529158327412	0.0156916425300686	0.0724539084607589	0.101461643509895	0.0813584187570895
13	109519625	109519755	-0.177053733504707	-0.0820746730493646	-0.0864834525992037	-0.0328790028105664	-0.0420813900347946	-0.0394333842479295
13	109546574	109546716	0.0951628991118479	-0.0864386336777907	-0.0430947317835513	-0.131340630983195	-0.107841391156166	-0.138193508702665
13	109547669	109548171	-0.0479308137908187	-0.164548733604988	-0.100558050271771	-0.087220777180932	-0.12885165503528	-0.106471920463899
13	109548421	109548564	-0.398357239986675	-0.00985726701867487	-0.121556463353203	0.708933858550884	0.0877593906625637	0.43369777540059
13	109558342	109558472	-0.234134828674237	0.168824552157853	-0.0965131467355175	0.00645323743962314	-0.177172207815797	-0.0338225286292704
13	109609924	109610080	-0.247334538817032	-0.070618731468786	-0.113815918316599	-0.00174395691710823	-0.144785146347661	-0.0495324781979411
13	109616044	109616184	-0.0640933227545972	0.0621233604129851	0.118570109098543	0.338135529019091	0.175420191160352	0.334132762744957
13	109736429	109736568	-0.443973486068454	-0.0261943462347874	-0.0407497556174208	0.378690153154327	0.273143651986228	0.362955442453146
13	109736829	109736959	0.168887621247492	0.0832130491929565	0.378583968459812	0.36730742962922	0.559887972190894	0.402178074194943
13	109759296	109759426	-0.27157333788879	-0.0944652268059631	-0.159593914518472	0.0866702178193454	-0.00763743691184229	0.0176793898375456
13	109776034	109776550	-0.052841282004928	-0.101380013987745	-0.117123087900055	-0.0805945585696658	-0.125086296896774	-0.100763118367064
13	109781431	109781950	-0.0241108508218543	0.021495000294695	0.0607743398385096	0.0422532821786004	0.0520657874797442	0.0534352594428513
13	109812411	109812911	-0.106497644162983	0.0385811362544338	-0.0822532590044457	0.0360918246577948	0.0394553641814111	0.0182727489033399
13	109822335	109822851	-0.00982394985061379	-0.0120152189631163	-0.0422914684794825	-0.0423803526251685	-0.0874605812600634	-0.0552308393828852
13	109823033	109823163	0.151297446983395	0.0274977937823391	0.0751632355052838	0.0242810704148117	-0.0109306958803335	0.0325831145556348
13	109907525	109908052	-0.0277211820874766	-0.0332836547328467	-0.123587069034627	-0.0187857496315124	-0.105266381914092	-0.0604317850350884
13	109922188	109922698	-0.149319720308987	-0.0231630808474971	0.00219109657660992	0.174918741703599	0.160139136562095	0.177810807991177
13	109929027	109929169	-0.085410926877846	-0.0717140052493885	0.223480915996646	0.175831774518733	0.38945103029107	0.167517460051109
13	111413289	111413434	-0.368559292566693	0.114199928247316	-0.112728904136023	0.230553906706758	-0.0620901236216301	0.135099290507098
13	111461322	111461822	-0.112712960290524	0.0586577936656061	0.0354676913581715	0.20489441597072	0.064359115271823	0.177689000255207
13	111470802	111471322	0.0468082209754097	0.192849703460372	0.185672573128637	0.255836195603766	0.280078538188931	0.280958523601852
13	111489639	111490684	0.132277492566939	0.0021854331899042	0.0240688897880494	-0.0157994228025342	-0.0216568600724843	-0.00205008457998007
13	111534087	111534646	0.0153291091510292	-0.0408745030669514	0.0045365736875103	-0.100156025766025	-0.0933389820720288	-0.118502179862085
13	111821883	111822013	0.109943548507714	0.138746470545345	0.422846339726991	0.195448359646491	0.250626379718399	0.219505282664229
13	111829615	111830117	0.0664846148276892	0.0302306374755965	-0.128478010147673	-0.0179319366432007	0.0757066616559544	-0.0110079856975943
13	112660350	112660942	0.038120291314104	-0.0115139898098813	0.0109580049243619	-0.0114832722086695	-0.0178522401770967	-0.0021824985684497
13	112666571	112667071	-0.0815228476077424	-0.0874882758065931	-0.0967334780708928	0.0272206422122047	-0.0215312788631709	-0.00520054869368626
13	112673966	112674466	-0.0599588370955459	-0.03941052393452	0.0222474042453318	0.117934643377282	0.0702860986901765	0.0981279008675847
13	112751703	112752203	0.123437946351797	-0.113839638884236	-0.0240530697658542	-0.153797113462169	-0.0607238389420302	-0.133801570766058
13	112760621	112760751	0.152138715286574	-0.0213916301481707	-0.0367676633054148	0.00885965858370616	-0.0726947272309599	0.0266174655875379
13	112909785	112909918	-0.217559226656967	-0.0276415562009867	-0.0299685713625666	-0.0475005677617555	0.235510925684495	0.00653775786086769
13	112927203	112927816	0.103896425964691	0.0118189135848062	0.023267819967031	-0.0710665501426132	-0.0328752670597686	-0.0570734329382803
13	112987348	112987850	0.0788921774443236	-0.00850539467606301	0.114192134365464	-0.00342501417615361	0.0281410214714161	0.0213601648847622
13	113509410	113509540	0.088736116037778	0.0170515123597209	0.136844319816642	0.0265431244199005	0.0615567765787379	0.026749587328505
13	113572016	113572516	-0.0446098824253901	-0.111821662063228	-0.0201232179842479	-0.0318397082450427	0.0279802466929228	-0.0142258156742128
13	113580087	113580222	-0.113150313873733	-0.0492960081252367	-0.0898275933531612	0.000357045149906946	-0.036744644793326	-0.0233110976184639
13	113618391	113618968	0.161214937445372	0.0811716790819712	0.183759761014828	0.0339544636030813	0.0898119468445195	0.0825719718018475
13	113638797	113639297	-0.0254980402993846	0.105247340336693	0.077816626544903	0.275334631063531	0.165373079063448	0.244276722166161
13	116774323	116774479	0.0768525993762991	0.158136790799872	0.219046137603556	0.626920740082027	0.242170921130048	0.498728027374737
13	116936952	116937452	-0.216439890915481	0.226203862555537	0.206940831428739	0.154915781198243	0.158494520768174	0.172969805475427
13	117024402	117024532	0.0511016609236177	-0.0375219434022527	0.129277829758995	0.0324287309491167	0.0389171981107418	0.0316713966751532
13	117033771	117034370	0.0355226271129092	-0.102098312782394	0.0392103555541012	0.0214217160837683	-0.0070439196520527	0.0149646359246435
13	117034820	117034950	0.128758088247262	-0.0545302435264789	-0.144385454863736	-0.117098687262679	-0.00873391764989101	-0.0972485916751701
13	117052713	117053213	0.125804447962467	0.0292659173882541	0.174602662126209	0.106176809230825	0.179960305026122	0.130992174262465
13	117101877	117102007	0.30621853581488	0.386398649034683	0.199350833960239	0.144967665470536	0.323192671645314	0.197336797287899
13	119462477	119463007	0.0808862956817631	-0.0164360706052878	0.0683541109810236	0.00519190596292503	0.0109177053407479	0.0265051111642561
13	119689830	119690427	0.0778155255686049	-0.0627465139412134	-0.0563027837501823	-0.0696636976603117	-0.0542795156864334	-0.0651602503770764
13	119789912	119790052	0.144747647914384	-0.00387202935306154	0.0232856344860467	-0.0524978180342579	-0.0385949519667106	-0.0303250034837341
13	119790567	119791116	0.234071480937651	0.0252703360106284	0.0659852670752023	-0.0616681283079415	-0.00330527677836889	-0.0316437450754215
13	119791157	119791299	0.145558839564054	-0.00625799370207581	0.138913724646287	-0.0296884854608211	0.2151966612104	0.0453469080922282
13	119800866	119801374	-0.00482735699800942	0.0275402726772797	-0.0124993160567254	0.057645189137513	0.0741315160903254	0.0617602602234897
14	52166497	52167103	0.0990442583932172	0.0324245867244339	0.111873406830098	0.0597674342822185	0.0889228169390654	0.0946245327697206
14	7749377	7749884	0.043625791532662	0.0473752242550278	0.0142808379118379	0.104377641957304	0.0332743009234629	0.0808985180497369
14	7765860	7766360	0.0592345966372648	-0.0770976413030692	0.07162811095786	-0.0877522797030302	0.0156108068664617	-0.048974608986665
14	20479689	20480263	0.10786573096618	0.0177429944540327	0.129198493804866	0.0217744605897506	0.138346969338133	0.0693141615440191
14	27508257	27508772	0.0350786041371299	-0.046168361905511	-0.0398568651523195	-0.0575920367825421	-0.110124011513212	-0.0809187298079951
14	30654088	30654601	0.14190200758377	0.0453853798594758	0.112316494338917	-0.00975528814506954	0.00682419442226958	0.0112323119803947
14	55590825	55591404	0.110027796255662	-0.00140190482801741	0.0147495221853632	-0.0554296245803787	-0.0332550019868911	-0.040475272872381
14	57999032	57999585	0.15015823740755	-0.0649182645751145	0.0509500668776506	-0.0508166732281345	-0.0111135473293839	-0.0179251947536819
14	59440634	59441176	0.220858599878719	0.0312687300074511	0.0426517760847164	-0.0959956735893315	-0.0131919204830887	-0.0569168236326541
14	60784265	60784792	-0.0239777016013743	-0.0522076802726718	0.065412579119856	0.0110523306444065	-0.0468182785664007	0.00609235161778669
14	61439827	61440477	0.142805085464876	0.0781411517593044	0.0629685931908944	0.00947801852608787	0.0112408116649033	0.0318016993429612
14	70549355	70549530	0.00217141822577452	-0.0872409542031113	-0.0555520874019928	-0.0248878729821813	-0.0561486896717868	-0.0206477383280382
14	73105285	73105800	-0.051024716480941	0.149629089267843	0.0278578453430605	0.151030453844087	0.104440456059374	0.158683805883233
14	74989416	74989605	0.0531875475964333	0.0477849630274821	0.191642428077973	0.0709538309361721	0.13403333580985	0.0734849365750161
14	75284014	75284548	0.17483407765977	0.0948499597797794	0.137958046257382	0.00664997786641633	0.079990552549192	0.0477571534252832
14	78790397	78790897	0.0957112219988497	0.0212963458373041	0.16847950580081	0.217515138576298	0.117782584261337	0.11646441174214
14	101482413	101482545	-0.00513498386487648	-0.138644648077387	0.0577699111528531	-0.129440653308319	0.0253670309277875	-0.115796911951008
14	103694284	103694793	-0.0201098299969075	0.0275784621018917	0.0780781237834604	0.0551916198313167	0.0549397075540056	0.0653518520181793
14	122060636	122061140	-0.0899171601112822	0.0351553374720078	0.0231178635123475	-0.0148159827321079	-0.0629422373758425	-0.0205839705814613
14	7773838	7774414	-0.123112795874869	-0.0898143143741578	0.00501101422908305	-0.0289824703559377	-0.0435191452634592	-0.0172982198893489
14	7786027	7786527	0.0991551929025465	-0.117984103967293	0.0502713482103967	0.0892302451931114	0.0747669590766404	0.0763531516186359
14	8097852	8098370	-0.00746732717323194	0.108141631529921	0.000152052748620442	0.0122657371473386	-0.00565814702695917	0.013011365223723
14	8107881	8108502	0.0478148495526942	0.0045848948380366	-0.0768162322017499	-0.0476770374836486	0.0160273969546421	-0.050431546317777
14	8114018	8114824	-0.0287770714570537	-0.0321003280327223	0.0723176088666402	0.0557445131766096	0.0935757091039041	0.0696825122558885
14	8119873	8120373	0.0576716412317344	0.27687130146904	0.0688280307143959	0.0418187605222843	-0.0624715233344195	-0.00275055104985677
14	8154184	8154387	-0.0570953718868525	-0.00443515087626829	-0.0172281606228749	0.033659899578179	0.0720800739562569	0.0427152824964615
14	8157083	8157213	-0.345411073497135	0.39017327886896	-0.0797555140648635	0.382699225061592	0.0650782365996652	0.260635359646043
14	8161948	8162078	-0.100169685207617	-0.0436169324075047	-0.123412737609232	-0.00276858606324214	0.11737233852208	0.0349403485912341
14	8172746	8173374	0.0293756605333558	-0.0344891239839315	-0.0517433227379882	-0.0423507437832076	-0.0608894417763816	-0.0417025250849593
14	8207178	8207308	0.450338420932295	0.336569671638877	1.20336238849628	0.0740202858903423	0.209231619918915	0.185661867328331
14	8213691	8214371	0.199663283254426	0.0318600142664381	0.0721705610724406	-0.0312559317281764	0.0486096233433505	0.0139547587781134
14	8220429	8220574	0.00603656764780496	0.716222443295913	-0.16194159587575	0.00420260858053148	0.272185838416218	0.0572273894287091
14	11307216	11307346	-0.372620049690027	0.0284002594127933	-0.164803750844767	0.108267249791374	-0.0277504493627384	0.152040793984491
14	11329942	11330443	-0.227044397417708	0.239875141963217	0.272343264606081	0.363864027748119	0.352789460595688	0.362246733703127
14	14120740	14121261	0.242127992201664	0.0594411522384267	0.219947083671245	-0.0210720086071687	0.0417238023475952	0.0313730090156379
14	14633397	14633897	0.10837811200358	-0.0542662226062646	0.15796256537377	0.055706484642206	0.00600621121763677	0.0270550525095803
14	14634133	14634263	-0.222019849549492	-0.184403121272898	-0.140177526429555	-0.21978237019828	-0.228643229762164	-0.259366110014977
14	14639810	14640569	0.0839814003716888	-0.0967746008372613	-0.0348972441303514	-0.116200957091164	-0.0419698471828718	-0.118588285972616
14	14649535	14649681	-0.279209789614189	-0.00138098631520434	-0.144961403906477	-0.0310909945347016	-0.0911042391217346	-0.0535903535838653
14	14681724	14681854	-0.073186828639254	0.162097587820512	-0.142583460921697	-0.0254000777436497	-0.0931274939849226	-0.0716370823656033
14	14684678	14685182	0.0122722826036531	-0.0947223832494387	-0.0487196900277994	-0.00726615932377266	-0.0205088555737279	-0.0269307294825506
14	14686293	14686437	0.0347440236161408	-0.0663050757397013	-0.0212006214329746	-0.0105897785927437	0.277703290465666	0.0473707110603166
14	14702576	14703103	0.151049939196096	-0.0313805585759208	-0.0216442244666249	-0.0135118514121975	-0.00180496872829147	0.00533036527490657
14	14822945	14823075	0.166857309216446	0.224824391477286	0.163107776732443	0.0396682814532771	0.0391047734087967	0.0102021108711033
14	16249057	16249852	0.152971686183463	0.0584257002638256	0.145493260542358	-0.00517079913670872	0.126852992508039	0.0523114553637187
14	16255819	16255997	-0.187283661603965	-0.255401564860148	-0.163296977508309	0.000507304986079921	-0.0461844543675972	-0.0198671624088658
14	16256079	16256595	-0.144257873949139	-0.0971490484409726	-0.174723043744126	-0.105172279762491	-0.0906848469184035	-0.138653583889597
14	16334392	16334522	0.0951103510113454	0.690827612746815	0.0485903013352047	0.522272678874199	0.632048127256982	0.59261883449148
14	16364794	16365350	0.115051836713768	-0.0564849106433252	-0.0323192759623927	-0.0815178024221724	-0.0434528236241371	-0.0753091642579224
14	16380130	16380652	0.0764820194556995	0.13333619193109	0.156896793479887	0.175366885501101	0.0695609038667092	0.158173762543468
14	16434310	16434810	-0.0808128805592781	-0.0562518793631142	0.149445331385163	0.0517003323548929	0.234575817508133	0.0906819040723445
14	18149254	18149384	0.170765617315351	0.253578294722722	0.231745160254899	0.348566434133825	0.544020993723612	0.410850180755916
14	18166986	18167492	-0.280479288199913	0.0349481840008239	-0.112576592157365	0.179651455953551	-0.0154448465648532	0.103693358665452
14	18186977	18187487	-0.0712546323827717	0.00439519874732739	-0.100753379854971	-0.0290303393458277	-0.0997521341833073	-0.0557167670808171
14	18210908	18211038	-0.0632315087111551	0.000603510748151031	-0.104962234066772	-0.0352769085382298	-0.0570342086181662	-0.0531980454011934
14	18238222	18239400	0.179788801950089	-0.0155563355475097	0.0425311099605405	-0.0502779089980921	-0.0198903783877627	-0.0251096820396476
14	19817894	19818394	-0.191101333720871	0.0458620315625011	-0.180413877930348	-0.0767797101091611	-0.0546510427598986	-0.087923639553398
14	19823595	19824173	0.110932426230491	0.0684675303771196	0.0768465326191101	-0.0293004070527152	-0.00987954109141782	-0.0130775823535852
14	19839764	19840270	-0.0486330768049458	0.0295484286132419	-0.045247124031238	-0.0452226540742844	-0.041844810996404	-0.0680279588931166
14	20067278	20067778	-0.118455244693553	0.100925655959881	0.0815246761181412	0.0817175671525028	0.0304014597177957	0.0625243620271211
14	20082554	20083422	0.0529072490176711	-0.109385991626946	0.0283562195811569	-0.0494093609412393	-0.0343021818000893	-0.038947451371066
14	20093617	20093749	0.0411952696549169	0.0714800565401978	-0.0586288124874108	-0.0121383538764288	-0.0704258974670064	-0.0688826781833093
14	20294380	20294910	-0.0753856668000582	0.0406399616254127	0.0180115636140349	0.0792037743109851	0.0170380205925399	0.0772994519343139
14	20340331	20340468	-0.376846745938629	-0.0408625759651486	0.653345214798384	0.176248416408772	0.00308756148484238	0.201302457614648
14	20478872	20479107	0.0551420016207466	-0.0378649052564835	0.0368443707942863	-0.0258560414034535	0.0494542334306879	-0.0319740732228366
14	20481386	20481518	-0.0136464896306898	-0.0419695544402947	-0.0758934758141314	0.131428772738914	-0.0288003637767748	0.109232526149837
14	20545913	20546909	0.229217813544826	-0.00705996353575571	0.105093833647757	-0.0605031746840289	0.0105643717775688	-0.020446452879528
14	20565488	20566009	-0.125285592422473	-0.0109096492414817	-0.0437200246863287	0.0668749087181799	-0.0399078741544346	0.0291419128778543
14	20576074	20576593	-0.158469767193411	-0.0162859113105246	-0.0523140060683504	0.00674953351284688	-0.086685162152841	-0.0251342940771897
14	20618158	20618658	0.0679829855888344	0.259427547571639	0.303456692634692	0.161207398663856	0.145052766761063	0.132801624805108
14	20654786	20654916	-0.0313652601637666	0.0983400607381012	-0.0290534962233769	-0.0862038502397196	0.0910969274380174	-0.0900110177169315
14	20660889	20661411	-0.0233707274715339	-0.0421196260730289	-0.0763085843071515	-0.0439567064075773	-0.0445388440855816	-0.0508322636066136
14	20674581	20674809	-0.0927363789912019	0.0308877926506526	-0.0178845816629566	0.0093386163394447	0.0084348762006466	-0.00615792134913684
14	20697165	20697302	-0.164685498731664	0.590507899098264	-0.149484591503915	0.0222002750940762	-0.0433083294143442	-0.0728541725524821
14	20702727	20703257	0.0594474390922408	-0.101144264392813	0.0147317086767238	-0.0670491158489076	-0.0403742307114122	-0.0573756827415936
14	20724019	20724519	-0.0678867678818059	-0.0690183266706666	-0.00976237716096332	-0.0913931406469889	-0.0310497807477715	-0.0812475753223755
14	20734398	20734915	0.13427762213096	0.035684209919892	0.0329976323584233	0.0442432100318491	0.0787607957438747	0.0583149002494907
14	20765853	20766360	-0.179862786398207	-0.0692115730297388	-0.112161219544766	-0.00918905674646397	-0.0361392806515546	-0.0373471729181863
14	21848726	21849303	0.0199738220172938	-0.0671711054007882	-0.0373306307325467	-0.0649485906554586	-0.00687728046972098	-0.0531708383166369
14	21853282	21853783	-0.166964739935525	0.0289746402146252	-0.121493141855435	-0.0129638890932357	-0.0744249273092076	-0.0448752513849566
14	21853960	21854116	0.0504517961646993	-0.128411892901376	-0.156635534487245	-0.167886619124522	-0.155853379481995	-0.188449863734923
14	24486801	24487385	0.174566983087385	-0.0535491001340269	0.0916047217752772	-0.020126218662425	-0.00628267692802748	0.00732317787449177
14	24490406	24490923	0.0303784924634051	0.0355841918460851	-0.0105928756282494	-0.000874272081431858	-0.0165165033717548	0.00295488872691124
