10	42089065	42089577
18	68189669	68190187
15	103172650	103172782
15	73481813	73482315
14	65374752	65375275
2	11635557	11635687
6	122339746	122340400
5	23432655	23433664
10	118882430	118882950
2	31847969	31848099
2	84888787	84888927
16	76054230	76054334
X	75382033	75382966
13	89077206	89077552
15	72896904	72897419
19	16110819	16110949
9	40350787	40350920
1	21101172	21101672
2	132126381	132126511
6	145090196	145090797
2	4559325	4559970
2	153052886	153053422
17	27011876	27012434
10	3972825	3973345
2	164769507	164770028
18	15178168	15178694
1	156956166	156956819
6	38871162	38871338
14	73445864	73446364
9	80002703	80003205
6	82780968	82781468
19	4228431	4228568
13	19411791	19412291
8	106168588	106169114
1	36052486	36053086
7	101466300	101466430
X	169109976	169110466
19	4019128	4019678
1	37737151	37737281
3	58396569	58396812
6	70804709	70804870
13	91451526	91451688
10	80444479	80444609
15	79808021	79808521
12	85183042	85183172
17	66106836	66107341
1	189023192	189023689
10	75837154	75837729
3	121419010	121419552
10	39339812	39340312
10	39321171	39321702
11	115412506	115413995
15	84577015	84577529
13	48858798	48859052
7	140959297	140959435
9	22388957	22389552
3	107357078	107357578
17	44130382	44130892
5	66618519	66619019
17	78455057	78455559
15	62032235	62032365
9	20901424	20901916
1	162564893	162565384
16	38345032	38345162
2	35996739	35997267
4	150281247	150281757
6	48645591	48646092
5	28070919	28071540
17	35870222	35870431
16	43435102	43435234
17	84790335	84791163
4	3229724	3229850
X	142818241	142818741
10	118944277	118944433
8	94978566	94979066
17	89969681	89969811
11	57686004	57686504
10	93143915	93144045
15	100757338	100757838
7	101471383	101471893
9	54732254	54732385
3	122406536	122406683
18	60923625	60923755
3	22008360	22008490
16	33166203	33166703
2	83723777	83724648
15	73553459	73553962
5	120648583	120649189
5	142376187	142376317
6	146697968	146698486
10	26799611	26800222
6	125498301	125498437
1	36744553	36745053
X	20307159	20307661
11	55423848	55423978
16	22547987	22548497
X	159269187	159269319
11	70413908	70414413
9	104099783	104099913
2	112448146	112448281
16	23286612	23286758
19	26511020	26511150
9	116253306	116254161
9	20916288	20916436
2	128948137	128948626
3	82350448	82350580
17	21650044	21650163
1	39749601	39750101
11	8589445	8589971
1	87740547	87741048
9	78191682	78192214
4	133174273	133174775
12	85436030	85436530
14	52295775	52295910
9	96381546	96381676
8	3336915	3337437
19	41022145	41022781
6	145883708	145883884
10	117393176	117393705
1	136345844	136346379
4	94919481	94920324
5	97125931	97126431
6	118568774	118569485
15	102761881	102762026
14	73110781	73110917
6	120457220	120457358
7	28601153	28601289
11	72595437	72595567
15	76925379	76926009
18	20992692	20992830
17	28281856	28282383
13	107838155	107838312
16	94185507	94185663
6	149141203	149141787
11	69041725	69041898
9	66337495	66337625
17	73417345	73417859
3	88138172	88138938
13	76523944	76524074
15	98933676	98934702
2	164073763	164074369
19	57123410	57124248
1	155109263	155109790
5	32413751	32413907
4	118336607	118337107
3	145968891	145969417
10	80748734	80748904
18	65788906	65789406
8	64871984	64872114
8	123318362	123318900
13	18698791	18698935
11	63922154	63922664
X	52746904	52747102
3	122378797	122378927
16	92921735	92922336
5	146904340	146904844
2	166905715	166906296
12	54205345	54205475
13	35119915	35120050
12	79097515	79097639
12	105019798	105020320
15	9533672	9533778
15	53128683	53128813
17	45766891	45767428
11	40775414	40775914
2	26603839	26604020
11	57758356	57758856
17	63321365	63321515
10	39291983	39292132
4	155734456	155734956
8	69270771	69271298
5	122422061	122422699
10	81173038	81173546
4	40781310	40781440
17	46041202	46041702
8	120538730	120538976
6	125165418	125166060
3	14880217	14880807
10	111119139	111119736
11	106305887	106306057
10	128455264	128455764
7	88277773	88278350
17	29178776	29178923
1	177845970	177846112
3	116861599	116861729
10	111446248	111446756
9	110333027	110333554
1	85874704	85874860
18	6145069	6145195
13	109213108	109213247
17	26370956	26371086
5	24039439	24039951
5	124536827	124536957
5	140847114	140847619
16	56075081	56076260
9	90113628	90114138
17	35200561	35200731
11	68485196	68485696
13	56189781	56189920
13	19855041	19855171
6	127105256	127105401
16	24012192	24012341
5	117824650	117824791
3	66331816	66332317
1	105980756	105981375
8	129233798	129234641
3	127791095	127791543
7	35797503	35797629
4	59575130	59575616
12	103367815	103368315
13	93538368	93539615
X	52775946	52776451
8	126652288	126652418
10	67302456	67302586
12	117447026	117447759
2	26606741	26606871
8	126666383	126666912
15	80945981	80946120
10	111422547	111423047
7	27685826	27685967
2	119034528	119035040
6	135188852	135188933
4	108578884	108579621
6	22424241	22424408
4	109703496	109704006
9	21161276	21161802
7	110432206	110432718
10	30627592	30627723
13	76609603	76609733
7	47023468	47023968
1	106818490	106818620
14	47459677	47459807
11	61102611	61102741
1	161968872	161969436
12	112719106	112719236
13	80862146	80862646
10	19583072	19583202
4	132532951	132533451
9	108192603	108192733
7	35659098	35659600
15	64059318	64059835
9	96399307	96400004
5	106739825	106739955
1	177806898	177807037
7	17155747	17155889
1	74312065	74312578
3	79568616	79569147
1	39527389	39527893
14	67097022	67097152
2	167376193	167376731
16	20213538	20214048
15	85328576	85328713
10	25331823	25331940
1	13599052	13599162
19	17386420	17386550
10	121501064	121501574
13	32849177	32849397
10	115323237	115323747
9	53254305	53254808
1	177260948	177261080
8	119428050	119428180
11	106355801	106355931
10	77130501	77131014
14	115017494	115018161
X	77509085	77509619
5	100569179	100569988
3	96172166	96172782
17	28692481	28692611
10	39311253	39311869
9	109118017	109118603
2	167656800	167657311
2	103496134	103496264
8	79161333	79161854
3	90323258	90323400
15	79071793	79071931
12	32267807	32267937
12	86945236	86945372
12	85339129	85339645
7	127244146	127244716
6	122760923	122761457
17	31877374	31877504
5	122678132	122678262
12	112562971	112563471
17	35897148	35897731
8	83450106	83450236
18	35724837	35724979
6	86401212	86401348
2	127006726	127006865
2	167680795	167680933
15	95837115	95837254
2	132127251	132127381
6	86806374	86806874
12	25189231	25189406
17	12084873	12085003
10	19494497	19494675
7	110840421	110840602
17	71001966	71002904
19	6331770	6331918
9	96369726	96369860
1	38664736	38665274
18	31634582	31635310
9	54676391	54676891
1	13600543	13600699
4	137890529	137891029
5	24983486	24983998
10	25395503	25396054
18	39020627	39021324
5	137277800	137277930
11	62602421	62602978
4	47342808	47342994
3	68954454	68954954
5	136790739	136791255
5	32413142	32413298
3	132683792	132684367
4	141724841	141724997
13	51800858	51801406
12	85468700	85468893
2	151994719	151995219
6	124481704	124481842
1	91038135	91038305
16	23284884	23284979
15	57651420	57651550
11	83936263	83936769
11	106269200	106269381
6	145088571	145088703
11	29266959	29267615
5	30637977	30638487
11	87751684	87751825
10	44071060	44071571
15	4027217	4027717
9	37568082	37568617
3	94965156	94965286
11	46278069	46278644
10	75151273	75151804
18	82534290	82534799
5	30647655	30648166
15	100307816	100307964
7	80074748	80075571
8	11755793	11756294
16	30061436	30061574
10	58371155	58371678
15	64023648	64024467
5	123394347	123395006
6	22423456	22423956
8	85698968	85699468
17	46371649	46372161
X	7325599	7325729
14	36931949	36932414
13	117052713	117053213
18	60799166	60799296
7	88229170	88229326
10	127076208	127076338
15	59275195	59275325
18	30218506	30218636
9	19621778	19622500
11	20532245	20532375
18	15194974	15195474
17	27047879	27048009
5	106709505	106710005
13	109230388	109230588
17	8991280	8991427
15	86038771	86039275
4	40777267	40777449
10	81285635	81286146
2	29820309	29820809
9	20997209	20997431
12	99467990	99468490
11	6520732	6521232
10	128094578	128095078
11	3573091	3573626
6	117660488	117660992
1	54888184	54888839
1	58392540	58393395
11	30269650	30269780
10	80751391	80751891
16	33178230	33178816
14	102907604	102907740
5	142350532	142351035
3	65991114	65991260
1	179502559	179503060
17	34962150	34962650
1	21647038	21647544
19	37543551	37543707
13	100844079	100844209
13	21172798	21172928
2	102885424	102885580
15	80572199	80572699
7	92105622	92105761
13	45005743	45006251
6	22402649	22402779
1	86233829	86234230
X	50836327	50836827
17	46835243	46835743
9	95120000	95120504
2	155534260	155534391
12	73584411	73584984
5	148554788	148555033
1	74954291	74954421
4	109165447	109165967
14	73086564	73086694
5	113119774	113120394
15	53353849	53354354
2	112378857	112379429
6	134020902	134021177
13	62964602	62965125
14	61460494	61460624
19	29066956	29067466
4	40287361	40287833
19	3935829	3936082
16	16202124	16202262
4	107935195	107935695
4	122892051	122892631
6	86488155	86488288
X	71492429	71492947
3	88509772	88510498
10	7076285	7076417
14	47194209	47194339
8	84902921	84903644
5	48345612	48346124
19	46499603	46500120
16	76053436	76054045
15	9429973	9430103
14	61589324	61590115
1	181284402	181284538
3	60611801	60612324
3	16152858	16152988
10	115343183	115343382
6	134186227	134186773
12	3983673	3984187
3	95650719	95650875
12	117499136	117499636
3	51128919	51129063
2	167383579	167384134
1	177343253	177343340
16	29996313	29996500
5	150220455	150220585
6	120644691	120645365
2	155696231	155696734
1	128614643	128614773
17	50205298	50205405
11	51606676	51607221
11	11547759	11548259
16	44962741	44963241
15	94602503	94602633
1	105971810	105972311
13	109231622	109232144
10	19584251	19584381
12	33280740	33281244
2	38300168	38300298
3	89436453	89436953
6	119396364	119396520
12	103371672	103372172
3	9892866	9893366
13	55516903	55517414
3	96414632	96415132
18	24045781	24045961
9	121352022	121352522
13	62952180	62952310
2	71474343	71474843
3	9173733	9174280
19	17388570	17388732
4	22358112	22358242
1	170632304	170632821
15	73486282	73486438
10	39412975	39413589
9	55937971	55938495
8	58147087	58147225
2	38417910	38418410
5	107891643	107891782
11	86200990	86201522
3	68905345	68905861
8	41443494	41444002
8	68606795	68607026
19	47538693	47539211
16	58514618	58514758
10	67311247	67311747
3	79531623	79532145
2	103495669	103495842
5	100597827	100598353
9	72955490	72955991
17	32432107	32432234
2	103484932	103485534
14	50799736	50800239
10	117383848	117383978
9	82829542	82830256
13	109298785	109299354
13	83458635	83459146
9	94550368	94550524
5	93093020	93093634
16	14162949	14163475
11	76497694	76498194
4	127022118	127022627
X	74115538	74116045
13	100750874	100751006
12	8180918	8181377
13	72526829	72526959
15	102735201	102735331
13	117033771	117034370
8	119423676	119424280
10	122105347	122105849
5	123140850	123141635
16	5013336	5013909
6	49217846	49218459
14	103475276	103475764
4	8598364	8598867
19	4207089	4207245
1	135056825	135057344
19	57150230	57150733
17	44188795	44189302
18	68194407	68194907
3	87499059	87499560
13	91662700	91663204
13	70677843	70677973
9	107640342	107640565
2	75985087	75985587
2	18026314	18026814
6	87002686	87003196
4	137945559	137945692
15	55112065	55112639
19	40809777	40810284
2	72278694	72278793
5	113181596	113181726
X	50835482	50835982
2	32715265	32715408
4	150047512	150047642
5	146914327	146914827
2	102030770	102030906
9	51990948	51991095
1	171231834	171232334
10	58249680	58249800
17	57290215	57290866
3	19319978	19320138
3	95645228	95645749
14	47597753	47598253
15	59393861	59394378
15	74152969	74153099
5	130163656	130164156
4	137851403	137851903
4	115731519	115732019
14	115040589	115041191
3	96580085	96580612
3	51981357	51981893
10	59692536	59692719
15	100747050	100747188
6	22390714	22390844
13	34875263	34875804
18	60921919	60922448
3	30975343	30975843
19	6076946	6077506
2	112449738	112449876
4	55343459	55343608
7	125747362	125747494
13	42835606	42835749
5	122731820	122732541
16	22517532	22518103
11	69846236	69846833
2	10153199	10153699
9	21152862	21152998
11	68965981	68966118
10	58359253	58359384
1	183979629	183980251
11	115714640	115714783
13	70654545	70654675
17	88095490	88096052
14	65343502	65344038
2	79372536	79372671
9	101313930	101314453
10	81551612	81552112
8	71463424	71463924
5	65706296	65706426
7	75822489	75822619
7	73583959	73584467
7	30614607	30614736
12	105000836	105001410
2	162922133	162922630
8	70488266	70488901
8	85555134	85555652
14	45325599	45325760
4	137909453	137909953
12	12254329	12254477
17	84858747	84859247
10	111471126	111471599
5	136678701	136678831
6	49228420	49228556
5	100038739	100039248
4	131805455	131805585
9	7554509	7554647
14	20294380	20294910
8	25264318	25264452
8	46002057	46002225
5	125390000	125390161
7	80849380	80849543
X	142821742	142822242
2	157649170	157649300
15	35292804	35293307
11	117299680	117300180
9	21724033	21724583
6	148514281	148514360
8	94199424	94199931
10	93124221	93124738
3	51156760	51156890
17	63198830	63198960
7	75835616	75835772
4	117397964	117398464
17	45578990	45579123
4	133011407	133011587
15	85969684	85970188
8	25119486	25119989
8	94205709	94206209
3	37324411	37324541
15	59303703	59303833
11	117265859	117266465
5	127611232	127611388
3	136380760	136380952
13	18057171	18057674
4	129803502	129803632
4	132509727	132509857
8	25618212	25618352
8	4612840	4613368
1	59912655	59913192
8	3358175	3358351
1	180624039	180624171
12	40140848	40140971
3	138713284	138713414
15	67145435	67145565
9	29617080	29617618
8	123406743	123407243
13	52565494	52565635
2	31667469	31667614
3	84337719	84337849
6	129248383	129248515
7	101482238	101482738
8	61451042	61451188
1	182284875	182284993
5	121201849	121202002
11	116852894	116853999
14	87493695	87494196
7	126637060	126637560
14	26994121	26994910
2	128403406	128403536
10	117940824	117941359
11	105124145	105124282
12	32212649	32213159
7	81921295	81922053
1	106815203	106815703
10	43560898	43561036
15	89356272	89356772
14	73333782	73334305
7	16931916	16932431
12	8901087	8901217
5	36373161	36373730
5	148564904	148565163
12	85443624	85443775
15	78532113	78532626
2	53191018	53191597
9	88542920	88543050
6	135193761	135193924
5	100585111	100585638
14	40894566	40895066
8	91154758	91154888
5	103699480	103700024
16	17939496	17939626
X	74125097	74125227
10	88389500	88390000
8	85700540	85700670
3	79561874	79561998
7	97747988	97748488
1	172301381	172301511
16	94297331	94297461
12	79193382	79193891
17	27004553	27004711
5	65718405	65718535
16	35056462	35056603
5	150600788	150601288
1	74313256	74313764
16	37684625	37685125
4	117478041	117478576
7	44970044	44970544
2	178098131	178098263
4	145583236	145583392
18	35063456	35063586
1	156672735	156672901
3	87030791	87031297
10	34280669	34280805
7	143748308	143748813
1	177338824	177338961
2	31469857	31470447
14	25785338	25785493
6	91116644	91117324
10	99081397	99081918
6	37732304	37732819
18	46574209	46574767
3	138673484	138673619
13	54176596	54177096
12	80146554	80146686
5	136664451	136664977
2	180695338	180695498
4	53504416	53504546
15	76710355	76710871
7	24364692	24365210
2	113929423	113929514
12	80141588	80141758
19	42143874	42144374
12	32245970	32246126
11	119089095	119089595
9	35267514	35268036
11	50378524	50378660
3	87500213	87500356
X	129690544	129691044
X	12540943	12541456
7	99546296	99546905
12	78205753	78206266
14	102920419	102920902
5	109845010	109845140
4	132760368	132760531
13	59886717	59886847
6	43686078	43686208
2	38826307	38826461
6	15626317	15626407
2	30065926	30066688
11	117360001	117360131
1	134854267	134854770
5	136691100	136691630
X	8145029	8146002
8	105596791	105597032
13	42905438	42906322
9	103408245	103408383
4	126211792	126212292
6	70797787	70798290
7	45717743	45718315
16	91458313	91458443
13	52573270	52573380
10	45051050	45051560
6	82780610	82780740
12	100109779	100110430
3	153692613	153692743
11	40763522	40763666
13	24413272	24413495
1	6454150	6454280
4	48116320	48116451
9	106788945	106789445
7	45233521	45234045
2	167367301	167367815
13	53394031	53394161
6	47798981	47799494
4	129263332	129264203
16	25715901	25716069
13	74349999	74350541
18	65013426	65013927
7	16296722	16297246
15	12117545	12118060
4	11088469	11088969
10	128895385	128895895
4	44247698	44247828
12	69724650	69725237
5	105684776	105685278
19	27450390	27450894
11	60412312	60412449
5	43145815	43146340
13	102644785	102645295
1	170622826	170623326
9	78428075	78428698
1	128675589	128676007
17	75370060	75370560
10	86685051	86685771
1	52307062	52307218
16	30596940	30597441
7	79228454	79228965
18	6702717	6702854
2	164822724	164823257
10	75586158	75586663
14	30648636	30648766
2	32655757	32656343
16	26689685	26690203
1	121379668	121379798
2	180070313	180070825
10	45546773	45547271
4	34650119	34650255
1	180626461	180626597
7	133632578	133632712
10	111100002	111100509
4	138922006	138922513
13	100815643	100815787
8	61479949	61480083
8	20513853	20514353
13	9846763	9847264
11	26386924	26387706
11	11960756	11961256
13	108204938	108205094
17	47646631	47647131
14	27428495	27429797
1	120265135	120265735
3	60469530	60469700
13	23581232	23581789
1	80765472	80766011
9	44310464	44310720
18	24142301	24142431
3	87515639	87515769
2	29310087	29310230
8	88266079	88266583
2	18154139	18154258
1	184067065	184067200
2	112538900	112539032
17	56159883	56160013
13	90917380	90917510
2	37735931	37736061
6	146702676	146702806
3	58581525	58581981
5	65514550	65515341
9	121313707	121313855
14	75164022	75164152
1	135133119	135133277
16	4436885	4437049
18	57337898	57338034
1	36064841	36065341
1	59895413	59895913
3	89393436	89394004
7	80832938	80833439
11	35838245	35838821
9	100911670	100911791
9	18230089	18230223
4	21712086	21712666
11	108173655	108174099
17	79022921	79023059
7	15929832	15930341
5	33009725	33010225
3	63963392	63963530
9	21723298	21723814
3	51358069	51358569
2	148875275	148875822
11	32504842	32505550
2	26153938	26154444
12	117572758	117573266
17	72890038	72890540
5	36704879	36705015
13	88805901	88806411
6	72401764	72402265
5	148994959	148995486
1	161998857	161999021
10	43574849	43575355
3	88467082	88467595
1	189080902	189081039
13	96697709	96698220
5	136780423	136780924
9	28341915	28342045
5	77253287	77253426
11	102245235	102245344
15	88555444	88555945
1	181256292	181256428
7	105810859	105811521
17	51903906	51904416
5	32134945	32135075
13	59875715	59875931
19	5015232	5015375
13	102604785	102604915
19	40708069	40708644
15	78730642	78731142
X	100470223	100470353
1	6453515	6454015
19	37509668	37510189
2	157613901	157614401
16	4567833	4568345
13	76484841	76484971
15	73067287	73068094
9	121331365	121331893
1	156741832	156742335
14	11329942	11330443
11	44510629	44510759
13	68581880	68582488
10	62339947	62340522
3	21987994	21988558
16	92726759	92727259
15	5261110	5261327
10	117402353	117402853
9	116218797	116219308
5	103680278	103680786
18	9743286	9743416
17	42943346	42943858
13	42609091	42609221
1	160036929	160037434
12	77178281	77178548
7	127351774	127351903
14	27237711	27238231
7	80849664	80850184
5	123132295	123133234
2	93187166	93187774
11	96867070	96867576
10	81997118	81997628
1	71505797	71506297
2	154916642	154916772
15	101165733	101165863
10	45511894	45512022
9	22533197	22533328
9	121284577	121284707
9	118029627	118029757
7	123205237	123205731
17	84820726	84820856
3	130715159	130715675
8	70873248	70873885
12	87017171	87017301
5	37044769	37045292
8	123319707	123320207
14	63561776	63562407
13	19465767	19465897
12	51844930	51845430
9	22518583	22519086
13	41515467	41515967
12	76361202	76361702
3	138002645	138002775
6	22390859	22391359
3	87504466	87504608
10	126905726	126906283
X	98989506	98990017
9	46009763	46009842
5	8996938	8997541
5	137307449	137307979
6	129180234	129180778
11	94129742	94129878
9	37348187	37348696
16	13022832	13023332
11	76587965	76588465
14	73303117	73303627
17	28308766	28309266
13	96375641	96375776
19	36815323	36815442
13	109609924	109610080
4	133160994	133161150
15	5302369	5302869
11	115139009	115139139
18	37907992	37908495
2	29003949	29004449
13	25024784	25024922
3	104818121	104818621
18	67454316	67454456
6	87810670	87811244
5	124538900	124539030
X	50805608	50806127
11	32450071	32450577
4	116443309	116443809
2	32757490	32757990
13	56191353	56191488
19	42128864	42129419
5	17839747	17839883
14	8207178	8207308
1	184824480	184824988
8	113632764	113632893
15	53216272	53216772
13	51813847	51814358
15	103280955	103281104
6	119116417	119116548
4	135876472	135877104
11	8708629	8709149
7	100684541	100685052
3	96090214	96090344
15	9548888	9549506
11	106491365	106491867
17	40342575	40342716
14	46723842	46724342
1	133029873	133030005
9	42688265	42688408
18	35093463	35093609
8	121933252	121933382
17	63189260	63189783
3	81932362	81933251
7	28013936	28014510
10	58354519	58355116
X	130415501	130415631
11	23235479	23235635
9	121360950	121361450
18	82454027	82454527
3	95153819	95154319
14	103537302	103537820
19	11768279	11768421
2	28585106	28585610
3	9885170	9885287
7	84164953	84165130
15	85315584	85316086
11	118423386	118423533
11	49241582	49241716
17	45572501	45572671
11	17013100	17013221
2	177272421	177272561
10	81175126	81175265
10	42896230	42896730
2	155011174	155011780
16	20496720	20496888
8	27260934	27261571
10	127318125	127318273
11	97798750	97799255
5	24053190	24053667
13	52578015	52578203
13	109239191	109239711
15	38129960	38130090
9	53751003	53751133
6	18839706	18839836
2	57117506	57118009
13	41491434	41491943
5	142367694	142367914
15	73505660	73506177
2	27355772	27355902
1	160184641	160184771
11	77793108	77793680
3	82333571	82334093
6	58772139	58772269
15	12196712	12197212
8	79587395	79587525
1	39734449	39734579
12	105013008	105013523
12	77009169	77009678
6	39567701	39567819
4	59000723	59000865
19	9978299	9978799
13	59842740	59843242
5	125348393	125348893
8	70158270	70158943
9	114956945	114957446
16	76054457	76054587
17	22410697	22411197
2	94465737	94466237
10	59292732	59292866
4	133675711	133675848
6	6581949	6582111
10	58383213	58383784
14	26572163	26572725
5	109866412	109866940
18	6148408	6148919
4	48481431	48481561
2	28796447	28796604
12	70430667	70430798
2	167679876	167680385
17	33798423	33798553
15	73748011	73748587
11	61280371	61280501
17	31570212	31570714
6	48746418	48746918
1	177316313	177316813
6	72438807	72439307
7	112084996	112085506
14	73098647	73099159
2	69955583	69956086
13	88794873	88795379
6	29649730	29650250
5	114175470	114176062
7	27804562	27805071
11	59839070	59839589
7	135768744	135768885
8	68157343	68157473
9	114668129	114668259
10	121507276	121507776
6	3386687	3386817
12	13248962	13249489
X	100468065	100468565
2	167634345	167634864
2	167375230	167375361
7	75820580	75821111
11	102411829	102412004
5	67189480	67189631
18	6142435	6142565
6	128308291	128308803
17	63575695	63575829
3	105899714	105900218
13	21167526	21167731
14	121919889	121920019
1	33892717	33893218
13	100832098	100832598
7	66321168	66321301
9	110297034	110297547
17	46075255	46075385
15	79834154	79834666
17	46073767	46074296
X	20272101	20272259
14	87422543	87422673
15	80277581	80278082
17	27827047	27827171
1	74763022	74763522
X	12086947	12087110
11	115080981	115081148
15	103165362	103165862
14	26993553	26993742
3	105895230	105895730
17	27830477	27830615
8	122830348	122830850
10	62549704	62550215
8	84986113	84986300
15	59291592	59291727
7	80018471	80018971
1	72214400	72215050
9	105494936	105495461
5	123346150	123346650
5	98147037	98147175
9	56264209	56264893
15	73492158	73492688
11	77791974	77792104
4	120368787	120368943
9	21091815	21092344
10	95514566	95515368
18	82525770	82526564
17	21650271	21650843
6	108570460	108570647
17	27001240	27001376
15	35276859	35277359
6	22408729	22409229
18	24042814	24043328
13	3896874	3897375
12	72694060	72694197
11	29267987	29268120
7	126746964	126747094
18	14773975	14774112
1	189028372	189028522
16	76069374	76069511
7	108966933	108967433
7	30887503	30888003
16	62646251	62646381
7	111109707	111109837
19	42157617	42158117
13	53377089	53377845
11	51617798	51617930
17	23748855	23749368
12	25155458	25155588
4	19574766	19575308
6	133969616	133969746
14	73441795	73442305
13	24608102	24608266
3	153566223	153566353
6	50588189	50588707
6	86816662	86816911
1	176992971	176994129
2	70835801	70835956
11	6187747	6188248
11	8701898	8702028
16	24076420	24076966
7	88206395	88206859
5	148595436	148595566
13	41244553	41244683
13	91460789	91461317
18	65795419	65795572
2	33436403	33436536
9	45280163	45280307
15	88585144	88585274
17	31039558	31040129
18	56707264	56707981
11	70720593	70720810
16	16150826	16150969
4	131910331	131910925
1	171118165	171118665
4	134041686	134042207
3	106789849	106790370
13	54153774	54153904
3	86149197	86149327
18	24044804	24044941
15	58022839	58023344
11	100853163	100853314
9	64960534	64961142
11	88187566	88188169
3	153616915	153617112
X	20961385	20962327
13	51830657	51831169
1	178336312	178336815
10	128008197	128008705
7	97745430	97745567
4	132514854	132515010
9	37276285	37276793
2	92438084	92438241
4	62561174	62561686
5	146905726	146906230
4	114997135	114997253
8	36122341	36122897
8	84846772	84847372
5	122233854	122234068
9	119328483	119328983
1	157016779	157016915
19	6506884	6507021
10	25403851	25404351
9	94529316	94529821
10	91270426	91270592
5	136589966	136590100
15	95838323	95838847
2	144267726	144267904
1	75524662	75525167
19	61244631	61245169
16	23314704	23315409
2	153038508	153039008
5	24052263	24052763
9	98601434	98601952
5	146659606	146660134
12	4080251	4080751
8	110929024	110929524
3	83867138	83867264
3	90155914	90156418
17	27028482	27028710
9	42532983	42533515
2	148877308	148877812
14	52196995	52197700
2	113923990	113924490
11	6184293	6185042
10	127123595	127123738
13	83434822	83434952
10	128231511	128232570
9	22429767	22430412
11	95648779	95649279
1	170992548	170993048
6	3496154	3496643
15	57906571	57907100
1	195176506	195177027
15	99024560	99025075
13	42822510	42823046
8	105266788	105267288
10	17795902	17796454
12	102698142	102698272
3	90490794	90491319
5	67231806	67232308
19	18631381	18631516
11	69894580	69895123
9	85748639	85749638
1	63114249	63114997
6	106804979	106805115
13	29857343	29857843
7	27725550	27726050
1	21940749	21941309
11	108153913	108154426
9	66945776	66946354
2	27280812	27281327
4	154163443	154163584
3	149280898	149281071
14	55724582	55724694
16	16104205	16104731
17	28801409	28801954
14	78732840	78732971
14	20340331	20340468
10	71292183	71292706
13	34154132	34154632
11	115083255	115083761
16	29990704	29991224
9	20857064	20857567
5	139200239	139200871
14	36937294	36937816
8	25226557	25226689
15	80280621	80281121
13	9022699	9022855
2	117105216	117106021
19	44887614	44888135
6	135189887	135190389
1	161734813	161735338
4	137788512	137789185
6	122804359	122804872
4	45532332	45532832
X	168717917	168718417
7	48759286	48759416
13	117034820	117034950
18	46948918	46949048
15	88743528	88743657
17	57276791	57277310
3	153682301	153682881
8	79583506	79583636
12	111813639	111814293
14	73116895	73117425
6	49227318	49227456
15	94601471	94601627
1	155108450	155108649
16	37682513	37683021
4	59803310	59803834
5	127621055	127621555
2	37767272	37767517
7	100685578	100686078
15	3213654	3214159
14	62845042	62845542
5	107868199	107868702
5	24973307	24973531
12	102744970	102745155
9	51993653	51993785
5	129011589	129011721
14	122851809	122852309
4	129788846	129788976
16	91452025	91452171
10	116568486	116568986
8	9975413	9975498
16	4586479	4587072
7	79648965	79649465
1	178318007	178319355
1	156481914	156482044
2	11637010	11637517
16	90187604	90187734
18	9465086	9465586
5	104986660	104987164
X	142390313	142390911
6	38360179	38360309
13	100866215	100866715
12	4972884	4973403
5	86086753	86087301
8	25215737	25216242
6	29214428	29214610
2	29868857	29869476
19	41039037	41039599
11	84869863	84871157
10	59694254	59694384
19	45783294	45783854
12	109071339	109071550
19	36815868	36816377
1	172433673	172434185
4	106949717	106949847
17	45573061	45573626
18	6160542	6160698
4	11694662	11694832
1	128614896	128615423
3	144453570	144454077
6	119395474	119395604
7	141215464	141216591
18	82471642	82472155
10	59958626	59958807
1	127309062	127309640
7	97079173	97079303
18	35739829	35740329
16	18036639	18037139
6	117675366	117675866
12	82295280	82295762
16	4590332	4590497
16	32650935	32651473
4	148159796	148160346
3	138518024	138518154
17	12039123	12039626
14	61452612	61452742
13	77982469	77982969
14	27230868	27231004
15	73068978	73069117
7	97679368	97679507
7	24373566	24374380
15	4043069	4043574
4	11084888	11085027
15	73720691	73721202
19	6506274	6506774
6	82821842	82821998
5	45932665	45932822
4	44962268	44962760
8	79562160	79562316
11	59947914	59948463
16	43168575	43168708
19	44930714	44931851
4	138257167	138257761
13	63633634	63633764
11	79306387	79306903
13	54475903	54476033
17	47924536	47925080
13	64098927	64099420
5	142822381	142822526
8	121907449	121908191
8	72310762	72311277
14	73231235	73231402
11	3535159	3535747
16	14159152	14160227
18	67985456	67986499
2	26608303	26608436
13	80881827	80881976
13	91696993	91697503
14	73340270	73340780
6	54809533	54810033
11	93984582	93985082
10	44044867	44045005
17	26380926	26381082
10	127667597	127668536
1	120274928	120275428
X	56340444	56340588
2	37765202	37765395
2	117113820	117114334
7	137407632	137408142
7	118864091	118864221
8	27253611	27254116
10	20948295	20948794
11	103168788	103168954
15	9427946	9428108
7	102025864	102025990
19	57590959	57591100
7	121034222	121034803
7	30399552	30400089
13	19438112	19438621
9	119981522	119981652
11	79306061	79306191
6	70805244	70805744
3	21991774	21991937
11	101968781	101969290
17	94749767	94750339
7	114144067	114144197
1	135132530	135132703
12	3548724	3548854
3	20057498	20058044
16	45630289	45630796
13	109736429	109736568
4	3810165	3810678
2	148451309	148451439
1	181226713	181227235
5	136678888	136679462
1	171101704	171102591
2	73146194	73146324
17	12103912	12104041
1	167002627	167002795
10	20818641	20818801
5	34985795	34986295
9	13587139	13587386
1	135131139	135131286
6	83101200	83101754
13	88810234	88810374
